X,Y,Index_,event_unique_id,occurrence_year,Division,homicide_type,occurrence_date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-8844341.69211231,5411275.93497356,1053,GO-20191558069,2019,D11,Shooting,2019/08/16 04:00:00+00,86,Roncesvalles (86),43.6489487,-79.4500732,1053
-8850208.66342313,5417909.95598043,1054,GO-20191595863,2019,D12,Shooting,2019/08/21 04:00:00+00,115,Mount Dennis (115),43.6920547,-79.5027771,1054
-8853407.12842845,5421303.38849499,1055,GO-20191581564,2019,D12,Shooting,2019/08/19 04:00:00+00,23,Pelmo Park-Humberlea (23),43.7140923,-79.5315094,1055
-8856362.69430486,5428376.76225981,1056,GO-20191619393,2019,D31,Shooting,2019/08/25 04:00:00+00,21,Humber Summit (21),43.7600021,-79.5580597,1056
-8850596.78995973,5422405.02555551,1057,GO-20191695351,2019,D31,Other,2019/09/04 04:00:00+00,26,Downsview-Roding-CFB (26),43.7212448,-79.5062637,1057
-8822173.26154896,5427516.0315262,1058,GO-20191683554,2019,D43,Other,2019/09/03 04:00:00+00,127,Bendale (127),43.7544174,-79.2509308,1058
-8826462.22341804,5432348.11912914,1059,GO-2019598298,2019,D42,Other,2019/04/03 04:00:00+00,118,Tam O'Shanter-Sullivan (118),43.7857628,-79.2894592,1059
-8813692.15237194,5433099.30306304,1060,GO-20191745744,2019,D43,Stabbing,2019/09/11 04:00:00+00,134,Highland Creek (134),43.7906342,-79.1747437,1060
-8844687.36139512,5420208.92042499,1061,GO-20191782132,2019,D13,Shooting,2019/09/16 04:00:00+00,31,Yorkdale-Glen Park (31),43.7069855,-79.4531784,1061
-8823228.09164787,5437739.4993228,1062,GO-20191806337,2019,D42,Shooting,2019/09/19 04:00:00+00,130,Milliken (130),43.8207169,-79.2604065,1062
-8826071.5476651,5430160.80688746,1063,GO-20191828916,2019,D41,Other,2019/09/22 04:00:00+00,126,Dorset Park (126),43.7715759,-79.2859497,1063
-8857414.1291593,5411476.05862613,1064,GO-20191840069,2019,D22,Shooting,2019/09/24 04:00:00+00,13,Etobicoke West Mall (13),43.6502495,-79.5675049,1064
-8837174.45348928,5414140.31000016,1065,GO-20191843578,2019,D51,Other,2019/09/24 04:00:00+00,75,Church-Yonge Corridor (75),43.6675644,-79.3856888,1065
-8859943.34138597,5427751.19984018,1066,GO-20191878460,2019,D23,Shooting,2019/09/29 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7559433,-79.5902252,1066
-8851063.06277887,5426716.51335479,1067,GO-20191894014,2019,D31,Shooting,2019/10/01 04:00:00+00,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,1067
-8851063.06277887,5426716.51335479,1068,GO-20191894014,2019,D31,Shooting,2019/10/01 04:00:00+00,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,1068
-8837075.93573993,5411078.15404763,1069,GO-20191901852,2019,D52,Stabbing,2019/10/02 04:00:00+00,76,Bay Street Corridor (76),43.6476631,-79.3848038,1069
-8829446.66557036,5418860.24879498,1070,GO-20191930830,2019,D54,Other,2019/10/07 04:00:00+00,60,Woodbine-Lumsden (60),43.6982269,-79.3162689,1070
-8859650.33735425,5424815.00805264,1071,GO-20191981086,2019,D23,Shooting,2019/10/14 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7368889,-79.5875931,1071
-8834105.07456549,5436262.92281731,1072,GO-20192006688,2019,D33,Shooting,2019/10/17 04:00:00+00,48,Hillcrest Village (48),43.8111458,-79.3581161,1072
-8846631.41158649,5409572.98235995,1073,GO-20192021028,2019,D11,Shooting,2019/10/19 04:00:00+00,87,High Park-Swansea (87),43.6378784,-79.4706421,1073
-8837751.97900752,5419055.84062257,1074,GO-20192067798,2019,D53,Other,2019/10/26 04:00:00+00,104,Mount Pleasant West (104),43.6994972,-79.3908768,1074
-8839169.45461158,5414395.09816039,1075,GO-20192106976,2019,D53,Stabbing,2019/10/31 04:00:00+00,95,Annex (95),43.66922,-79.4036102,1075
-8856150.36350812,5405934.5980979,1076,GO-20192131648,2019,D22,Shooting,2019/11/04 05:00:00+00,14,Islington-City Centre West (14),43.6142197,-79.5561523,1076
-8827703.05725412,5418268.2172945,1077,GO-20192136178,2019,D54,Shooting,2019/11/05 05:00:00+00,61,Taylor-Massey (61),43.6943817,-79.3006058,1077
-8850372.58137332,5419822.38866384,1078,GO-20192150110,2019,D12,Shooting,2019/11/07 05:00:00+00,113,Weston (113),43.7044754,-79.5042496,1078
-8843256.29368123,5417822.46350506,1079,GO-20192212187,2019,D13,Shooting,2019/11/16 05:00:00+00,107,Oakwood Village (107),43.6914864,-79.4403229,1079
-8821481.93411529,5426032.86316379,1080,GO-20192263515,2019,D43,Shooting,2019/11/23 05:00:00+00,138,Eglinton East (138),43.7447929,-79.2447205,1080
-8854653.90672534,5427349.66500895,1081,GO-20192361770,2019,D31,Shooting,2019/12/07 05:00:00+00,21,Humber Summit (21),43.7533379,-79.5427094,1081
-8835330.62423548,5433201.65225677,1082,GO-20192390277,2019,D33,Shooting,2019/12/11 05:00:00+00,49,Bayview Woods-Steeles (49),43.7912979,-79.3691254,1082
-8861501.81425708,5422735.25735226,1083,GO-20192390677,2019,D23,Other,2019/12/11 05:00:00+00,1,West Humber-Clairville (1),43.7233887,-79.6042252,1083
-8847954.62184575,5423532.65897817,1084,GO-20192412908,2019,D31,Shooting,2019/12/15 05:00:00+00,26,Downsview-Roding-CFB (26),43.7285652,-79.4825287,1084
-8827833.00049572,5426390.26882404,1085,GO-20192378461,2019,D41,Stabbing,2019/12/10 05:00:00+00,119,Wexford/Maryvale (119),43.7471123,-79.3017731,1085
-8851159.03131188,5418878.46361897,1086,GO-20192452711,2019,D12,Other,2019/12/20 05:00:00+00,113,Weston (113),43.6983452,-79.5113144,1086
-8839439.53796015,5413324.34573099,1087,GO-20192464487,2019,D14,Other,2019/12/22 05:00:00+00,79,University (79),43.662262,-79.4060364,1087
-8842842.68611319,5409705.00407645,1088,GO-20192470898,2019,D14,Stabbing,2019/12/23 05:00:00+00,85,South Parkdale (85),43.6387367,-79.4366074,1088
-8835542.94390027,5412713.88157599,1089,GO-20192465270,2019,D51,Stabbing,2019/12/22 05:00:00+00,73,Moss Park (73),43.6582947,-79.3710327,1089
-8856905.39908637,5409846.4261454,1090,GO-20192490349,2019,D22,Shooting,2019/12/27 05:00:00+00,13,Etobicoke West Mall (13),43.6396561,-79.5629349,1090
-8820926.48325208,5425542.65098499,1091,GO-20192503671,2019,D43,Shooting,2019/12/29 05:00:00+00,138,Eglinton East (138),43.7416115,-79.2397308,1091
-8819524.29181409,5436229.9724873,1093,GO-20192520736,2019,D42,Shooting,2019/12/31 05:00:00+00,132,Malvern (132),43.8109322,-79.2271347,1092
-8827562.91714716,5432014.01198822,1094,GO-20192445475,2019,D42,Stabbing,2019/12/19 05:00:00+00,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,1093
